Time,Oxygen Level,Pulse Rate,Motion,O2 Reminder,PR Reminder
05:30:40 Mar 07 2025,95,57,0,0,0
05:30:44 Mar 07 2025,97,56,0,0,0
05:30:48 Mar 07 2025,96,55,0,0,0
05:30:52 Mar 07 2025,96,57,0,0,0
05:30:56 Mar 07 2025,97,57,0,0,0
05:31:00 Mar 07 2025,97,54,0,0,0
05:31:04 Mar 07 2025,96,56,0,0,0
05:31:08 Mar 07 2025,95,58,0,0,0
05:31:12 Mar 07 2025,94,58,0,0,0
05:31:16 Mar 07 2025,94,59,0,0,0
05:31:20 Mar 07 2025,95,59,0,0,0
05:31:24 Mar 07 2025,95,57,0,0,0
05:31:28 Mar 07 2025,94,57,0,0,0
05:31:32 Mar 07 2025,94,57,0,0,0
05:31:36 Mar 07 2025,93,57,0,0,0
05:31:40 Mar 07 2025,94,59,0,0,0
05:31:44 Mar 07 2025,96,59,0,0,0
05:31:48 Mar 07 2025,97,58,0,0,0
05:31:52 Mar 07 2025,96,57,0,0,0
05:31:56 Mar 07 2025,95,57,0,0,0
05:32:00 Mar 07 2025,93,59,0,0,0
05:32:04 Mar 07 2025,93,59,0,0,0
05:32:08 Mar 07 2025,94,59,0,0,0
05:32:12 Mar 07 2025,95,58,0,0,0
05:32:16 Mar 07 2025,96,58,0,0,0
05:32:20 Mar 07 2025,94,57,0,0,0
05:32:24 Mar 07 2025,93,57,0,0,0
05:32:28 Mar 07 2025,94,57,0,0,0
05:32:32 Mar 07 2025,94,57,0,0,0
05:32:36 Mar 07 2025,94,57,0,0,0
05:32:40 Mar 07 2025,93,57,0,0,0
05:32:44 Mar 07 2025,94,59,0,0,0
05:32:48 Mar 07 2025,94,59,0,0,0
05:32:52 Mar 07 2025,93,59,0,0,0
05:32:56 Mar 07 2025,94,59,0,0,0
05:33:00 Mar 07 2025,96,60,0,0,0
05:33:04 Mar 07 2025,97,59,0,0,0
05:33:08 Mar 07 2025,97,56,0,0,0
05:33:12 Mar 07 2025,96,56,0,0,0
05:33:16 Mar 07 2025,95,58,0,0,0
05:33:20 Mar 07 2025,96,57,0,0,0
05:33:24 Mar 07 2025,97,57,0,0,0
05:33:28 Mar 07 2025,97,56,0,0,0
05:33:32 Mar 07 2025,96,55,0,0,0
05:33:36 Mar 07 2025,95,56,0,0,0
05:33:40 Mar 07 2025,94,58,0,0,0
05:33:44 Mar 07 2025,93,59,0,0,0
05:33:48 Mar 07 2025,93,58,0,0,0
05:33:52 Mar 07 2025,93,59,0,0,0
05:33:56 Mar 07 2025,93,59,0,0,0
05:34:00 Mar 07 2025,94,60,0,0,0
05:34:04 Mar 07 2025,96,58,0,0,0
05:34:08 Mar 07 2025,97,56,0,0,0
05:34:12 Mar 07 2025,97,53,0,0,0
05:34:16 Mar 07 2025,96,54,0,0,0
05:34:20 Mar 07 2025,95,54,0,0,0
05:34:24 Mar 07 2025,94,56,0,0,0
05:34:28 Mar 07 2025,94,58,0,0,0
05:34:32 Mar 07 2025,94,59,0,0,0
05:34:36 Mar 07 2025,94,58,0,0,0
05:34:40 Mar 07 2025,94,58,0,0,0
05:34:44 Mar 07 2025,94,60,0,0,0
05:34:48 Mar 07 2025,94,60,0,0,0
05:34:52 Mar 07 2025,95,61,0,0,0
05:34:56 Mar 07 2025,96,57,0,0,0
05:35:00 Mar 07 2025,97,54,0,0,0
05:35:04 Mar 07 2025,97,56,0,0,0
05:35:08 Mar 07 2025,95,59,0,0,0
05:35:12 Mar 07 2025,94,59,0,0,0
05:35:16 Mar 07 2025,94,59,0,0,0
05:35:20 Mar 07 2025,94,59,0,0,0
05:35:24 Mar 07 2025,94,58,0,0,0
05:35:28 Mar 07 2025,94,58,0,0,0
05:35:32 Mar 07 2025,94,60,0,0,0
05:35:36 Mar 07 2025,94,60,0,0,0
05:35:40 Mar 07 2025,94,58,0,0,0
05:35:44 Mar 07 2025,94,58,0,0,0
05:35:48 Mar 07 2025,94,57,0,0,0
05:35:52 Mar 07 2025,94,56,0,0,0
05:35:56 Mar 07 2025,94,56,0,0,0
05:36:00 Mar 07 2025,95,57,0,0,0
05:36:04 Mar 07 2025,94,58,0,0,0
05:36:08 Mar 07 2025,94,58,0,0,0
05:36:12 Mar 07 2025,93,58,0,0,0
05:36:16 Mar 07 2025,94,60,0,0,0
05:36:20 Mar 07 2025,94,61,0,0,0
05:36:24 Mar 07 2025,94,62,0,0,0
05:36:28 Mar 07 2025,95,65,0,0,0
05:36:32 Mar 07 2025,97,63,0,0,0
05:36:36 Mar 07 2025,97,59,0,0,0
05:36:40 Mar 07 2025,97,59,0,0,0
05:36:44 Mar 07 2025,97,56,0,0,0
05:36:48 Mar 07 2025,97,55,0,0,0
05:36:52 Mar 07 2025,96,54,0,0,0
05:36:56 Mar 07 2025,95,56,0,0,0
05:37:00 Mar 07 2025,94,57,0,0,0
05:37:04 Mar 07 2025,94,58,0,0,0
05:37:08 Mar 07 2025,95,59,0,0,0
05:37:12 Mar 07 2025,95,60,0,0,0
05:37:16 Mar 07 2025,96,63,0,0,0
05:37:20 Mar 07 2025,96,61,0,0,0
05:37:24 Mar 07 2025,97,56,0,0,0
05:37:28 Mar 07 2025,96,58,0,0,0
05:37:32 Mar 07 2025,95,59,2,0,0
05:37:36 Mar 07 2025,96,57,0,0,0
05:37:40 Mar 07 2025,97,54,0,0,0
05:37:44 Mar 07 2025,96,53,0,0,0
05:37:48 Mar 07 2025,95,54,0,0,0
05:37:52 Mar 07 2025,93,57,0,0,0
05:37:56 Mar 07 2025,92,60,0,0,0
05:38:00 Mar 07 2025,93,63,0,0,0
05:38:04 Mar 07 2025,94,65,0,0,0
05:38:08 Mar 07 2025,96,63,0,0,0
05:38:12 Mar 07 2025,97,59,0,0,0
05:38:16 Mar 07 2025,96,55,0,0,0
05:38:20 Mar 07 2025,95,55,0,0,0
05:38:24 Mar 07 2025,93,56,0,0,0
05:38:28 Mar 07 2025,93,58,0,0,0
05:38:32 Mar 07 2025,93,59,0,0,0
05:38:36 Mar 07 2025,96,55,0,0,0
05:38:40 Mar 07 2025,97,55,0,0,0
05:38:44 Mar 07 2025,96,57,0,0,0
05:38:48 Mar 07 2025,96,58,0,0,0
05:38:52 Mar 07 2025,97,57,0,0,0
05:38:56 Mar 07 2025,97,54,0,0,0
05:39:00 Mar 07 2025,96,55,0,0,0
05:39:04 Mar 07 2025,95,56,0,0,0
05:39:08 Mar 07 2025,94,57,0,0,0
05:39:12 Mar 07 2025,94,57,0,0,0
05:39:16 Mar 07 2025,94,56,0,0,0
05:39:20 Mar 07 2025,94,55,0,0,0
05:39:24 Mar 07 2025,94,57,0,0,0
05:39:28 Mar 07 2025,94,58,0,0,0
05:39:32 Mar 07 2025,94,59,0,0,0
05:39:36 Mar 07 2025,94,58,0,0,0
05:39:40 Mar 07 2025,94,58,0,0,0
05:39:44 Mar 07 2025,94,58,0,0,0
05:39:48 Mar 07 2025,96,58,0,0,0
05:39:52 Mar 07 2025,97,54,0,0,0
05:39:56 Mar 07 2025,97,53,0,0,0
05:40:00 Mar 07 2025,95,54,0,0,0
05:40:04 Mar 07 2025,94,54,0,0,0
05:40:08 Mar 07 2025,93,54,0,0,0
05:40:12 Mar 07 2025,94,55,0,0,0
05:40:16 Mar 07 2025,94,56,0,0,0
05:40:20 Mar 07 2025,94,57,0,0,0
05:40:24 Mar 07 2025,96,56,0,0,0
05:40:28 Mar 07 2025,97,54,0,0,0
05:40:32 Mar 07 2025,97,54,0,0,0
05:40:36 Mar 07 2025,95,55,0,0,0
05:40:40 Mar 07 2025,94,56,0,0,0
05:40:44 Mar 07 2025,94,58,0,0,0
05:40:48 Mar 07 2025,94,59,0,0,0
05:40:52 Mar 07 2025,93,58,0,0,0
05:40:56 Mar 07 2025,94,58,0,0,0
05:41:00 Mar 07 2025,94,59,0,0,0
05:41:04 Mar 07 2025,93,56,0,0,0
05:41:08 Mar 07 2025,94,54,0,0,0
05:41:12 Mar 07 2025,94,54,0,0,0
05:41:16 Mar 07 2025,94,56,0,0,0
05:41:20 Mar 07 2025,94,56,0,0,0
05:41:24 Mar 07 2025,94,58,0,0,0
05:41:28 Mar 07 2025,94,60,0,0,0
05:41:32 Mar 07 2025,94,58,0,0,0
05:41:36 Mar 07 2025,94,57,0,0,0
05:41:40 Mar 07 2025,93,57,0,0,0
05:41:44 Mar 07 2025,93,57,0,0,0
05:41:48 Mar 07 2025,93,58,0,0,0
05:41:52 Mar 07 2025,93,59,0,0,0
05:41:56 Mar 07 2025,93,60,0,0,0
05:42:00 Mar 07 2025,93,59,0,0,0
05:42:04 Mar 07 2025,94,58,0,0,0
05:42:08 Mar 07 2025,95,57,0,0,0
05:42:12 Mar 07 2025,95,57,0,0,0
05:42:16 Mar 07 2025,95,55,0,0,0
05:42:20 Mar 07 2025,95,56,0,0,0
05:42:24 Mar 07 2025,96,58,0,0,0
05:42:28 Mar 07 2025,96,58,0,0,0
05:42:32 Mar 07 2025,96,55,0,0,0
05:42:36 Mar 07 2025,95,51,0,0,0
05:42:40 Mar 07 2025,94,49,0,0,0
05:42:44 Mar 07 2025,94,53,0,0,0
05:42:48 Mar 07 2025,96,54,0,0,0
05:42:52 Mar 07 2025,97,54,0,0,0
05:42:56 Mar 07 2025,96,57,0,0,0
05:43:00 Mar 07 2025,94,60,0,0,0
05:43:04 Mar 07 2025,93,63,0,0,0
05:43:08 Mar 07 2025,94,63,0,0,0
05:43:12 Mar 07 2025,94,62,0,0,0
05:43:16 Mar 07 2025,96,62,0,0,0
05:43:20 Mar 07 2025,97,63,0,0,0
05:43:24 Mar 07 2025,97,60,0,0,0
05:43:28 Mar 07 2025,97,56,0,0,0
05:43:32 Mar 07 2025,97,53,0,0,0
05:43:36 Mar 07 2025,96,54,0,0,0
05:43:40 Mar 07 2025,95,54,0,0,0
05:43:44 Mar 07 2025,93,56,0,0,0
05:43:48 Mar 07 2025,92,58,0,0,0
05:43:52 Mar 07 2025,92,58,0,0,0
05:43:56 Mar 07 2025,92,59,0,0,0
05:44:00 Mar 07 2025,92,59,0,0,0
05:44:04 Mar 07 2025,93,59,0,0,0
05:44:08 Mar 07 2025,93,59,0,0,0
05:44:12 Mar 07 2025,93,59,0,0,0
05:44:16 Mar 07 2025,92,58,0,0,0
05:44:20 Mar 07 2025,92,59,0,0,0
05:44:24 Mar 07 2025,93,59,0,0,0
05:44:28 Mar 07 2025,95,60,0,0,0
05:44:32 Mar 07 2025,96,58,0,0,0
05:44:36 Mar 07 2025,94,58,0,0,0
05:44:40 Mar 07 2025,93,61,0,0,0
05:44:44 Mar 07 2025,92,64,0,0,0
05:44:48 Mar 07 2025,92,63,1,0,0
05:44:52 Mar 07 2025,92,63,3,0,0
05:44:56 Mar 07 2025,92,63,12,0,0
05:45:00 Mar 07 2025,92,63,0,0,0
05:45:04 Mar 07 2025,93,65,0,0,0
05:45:08 Mar 07 2025,96,67,0,0,0
05:45:12 Mar 07 2025,97,62,0,0,0
05:45:16 Mar 07 2025,97,59,0,0,0
05:45:20 Mar 07 2025,97,58,0,0,0
05:45:24 Mar 07 2025,96,57,0,0,0
05:45:28 Mar 07 2025,95,56,0,0,0
05:45:32 Mar 07 2025,95,54,0,0,0
05:45:36 Mar 07 2025,94,53,0,0,0
05:45:40 Mar 07 2025,94,54,0,0,0
05:45:44 Mar 07 2025,94,56,0,0,0
05:45:48 Mar 07 2025,94,56,0,0,0
05:45:52 Mar 07 2025,94,55,0,0,0
05:45:56 Mar 07 2025,94,54,0,0,0
05:46:00 Mar 07 2025,95,55,0,0,0
05:46:04 Mar 07 2025,94,58,0,0,0
05:46:08 Mar 07 2025,95,57,0,0,0
05:46:12 Mar 07 2025,96,55,0,0,0
05:46:16 Mar 07 2025,96,55,0,0,0
05:46:20 Mar 07 2025,96,54,0,0,0
05:46:24 Mar 07 2025,95,54,0,0,0
05:46:28 Mar 07 2025,95,54,0,0,0
05:46:32 Mar 07 2025,96,53,0,0,0
05:46:36 Mar 07 2025,97,53,0,0,0
05:46:40 Mar 07 2025,97,52,0,0,0
05:46:44 Mar 07 2025,97,53,0,0,0
05:46:48 Mar 07 2025,96,55,0,0,0
05:46:52 Mar 07 2025,96,55,0,0,0
05:46:56 Mar 07 2025,94,57,0,0,0
05:47:00 Mar 07 2025,94,57,0,0,0
05:47:04 Mar 07 2025,94,57,1,0,0
05:47:08 Mar 07 2025,95,57,0,0,0
05:47:12 Mar 07 2025,96,57,0,0,0
05:47:16 Mar 07 2025,97,57,0,0,0
05:47:20 Mar 07 2025,96,59,1,0,0
05:47:24 Mar 07 2025,95,60,0,0,0
05:47:28 Mar 07 2025,95,61,0,0,0
05:47:32 Mar 07 2025,95,60,0,0,0
05:47:36 Mar 07 2025,96,59,0,0,0
05:47:40 Mar 07 2025,95,60,0,0,0
05:47:44 Mar 07 2025,94,60,0,0,0
05:47:48 Mar 07 2025,94,62,0,0,0
05:47:52 Mar 07 2025,94,63,0,0,0
05:47:56 Mar 07 2025,95,63,0,0,0
05:48:00 Mar 07 2025,95,63,0,0,0
05:48:04 Mar 07 2025,96,62,0,0,0
05:48:08 Mar 07 2025,95,61,0,0,0
05:48:12 Mar 07 2025,95,60,0,0,0
05:48:16 Mar 07 2025,95,61,0,0,0
05:48:20 Mar 07 2025,95,60,0,0,0
05:48:24 Mar 07 2025,95,60,0,0,0
05:48:28 Mar 07 2025,96,59,0,0,0
05:48:32 Mar 07 2025,96,59,0,0,0
05:48:36 Mar 07 2025,95,60,0,0,0
05:48:40 Mar 07 2025,95,59,0,0,0
05:48:44 Mar 07 2025,94,61,0,0,0
05:48:48 Mar 07 2025,94,60,0,0,0
05:48:52 Mar 07 2025,95,60,0,0,0
05:48:56 Mar 07 2025,97,59,0,0,0
05:49:00 Mar 07 2025,97,56,0,0,0
05:49:04 Mar 07 2025,97,56,0,0,0
05:49:08 Mar 07 2025,96,56,0,0,0
05:49:12 Mar 07 2025,96,57,0,0,0
05:49:16 Mar 07 2025,96,57,0,0,0
05:49:20 Mar 07 2025,97,57,0,0,0
05:49:24 Mar 07 2025,97,58,0,0,0
05:49:28 Mar 07 2025,96,61,0,0,0
05:49:32 Mar 07 2025,96,63,5,0,0
05:49:36 Mar 07 2025,96,63,10,0,0
05:49:40 Mar 07 2025,96,63,50,0,0
05:49:44 Mar 07 2025,96,63,8,0,0
05:49:48 Mar 07 2025,94,74,0,0,0
05:49:52 Mar 07 2025,94,80,0,0,0
05:49:56 Mar 07 2025,94,80,5,0,0
05:50:00 Mar 07 2025,94,80,4,0,0
05:50:04 Mar 07 2025,93,79,7,0,0
05:50:08 Mar 07 2025,93,79,9,0,0
05:50:12 Mar 07 2025,93,79,7,0,0
05:50:16 Mar 07 2025,93,79,5,0,0
05:50:20 Mar 07 2025,93,79,4,0,0
05:50:24 Mar 07 2025,93,79,5,0,0
05:50:28 Mar 07 2025,93,79,8,0,0
05:50:32 Mar 07 2025,93,79,0,0,0
05:50:36 Mar 07 2025,94,71,0,0,0
05:50:40 Mar 07 2025,94,64,0,0,0
05:50:44 Mar 07 2025,94,59,1,0,0
05:50:48 Mar 07 2025,95,57,0,0,0
05:50:52 Mar 07 2025,94,61,0,0,0
05:50:56 Mar 07 2025,93,66,1,0,0
05:51:00 Mar 07 2025,93,62,0,0,0
05:51:04 Mar 07 2025,92,56,0,0,0
05:51:08 Mar 07 2025,92,57,0,0,0
05:51:12 Mar 07 2025,92,58,0,0,0
05:51:16 Mar 07 2025,92,58,0,0,0
05:51:20 Mar 07 2025,91,58,0,0,0
05:51:24 Mar 07 2025,91,60,0,0,0
05:51:28 Mar 07 2025,90,61,0,0,0
05:51:32 Mar 07 2025,90,62,0,0,0
05:51:36 Mar 07 2025,89,62,0,0,0
05:51:40 Mar 07 2025,89,63,0,0,0
05:51:44 Mar 07 2025,90,63,0,0,0
05:51:48 Mar 07 2025,90,62,0,0,0
05:51:52 Mar 07 2025,89,62,1,0,0
05:51:56 Mar 07 2025,90,62,1,0,0
05:52:00 Mar 07 2025,91,60,1,0,0
05:52:04 Mar 07 2025,93,57,0,0,0
05:52:08 Mar 07 2025,95,58,0,0,0
05:52:12 Mar 07 2025,93,59,0,0,0
05:52:16 Mar 07 2025,91,59,0,0,0
05:52:20 Mar 07 2025,90,61,0,0,0
05:52:24 Mar 07 2025,89,61,0,0,0
05:52:28 Mar 07 2025,90,60,0,0,0
05:52:32 Mar 07 2025,90,61,0,0,0
05:52:36 Mar 07 2025,90,61,0,0,0
05:52:40 Mar 07 2025,90,61,0,0,0
05:52:44 Mar 07 2025,90,60,0,0,0
05:52:48 Mar 07 2025,90,59,0,0,0
05:52:52 Mar 07 2025,91,59,0,0,0
05:52:56 Mar 07 2025,91,60,0,0,0
05:53:00 Mar 07 2025,90,61,0,0,0
05:53:04 Mar 07 2025,91,61,0,0,0
05:53:08 Mar 07 2025,93,59,0,0,0
05:53:12 Mar 07 2025,93,59,0,0,0
05:53:16 Mar 07 2025,92,60,0,0,0
05:53:20 Mar 07 2025,92,60,0,0,0
05:53:24 Mar 07 2025,91,60,0,0,0
05:53:28 Mar 07 2025,90,62,0,0,0
05:53:32 Mar 07 2025,90,67,0,0,0
05:53:36 Mar 07 2025,90,68,0,0,0
05:53:40 Mar 07 2025,90,66,0,0,0
05:53:44 Mar 07 2025,90,65,0,0,0
05:53:48 Mar 07 2025,90,65,1,0,0
05:53:52 Mar 07 2025,90,64,0,0,0
05:53:56 Mar 07 2025,91,64,0,0,0
05:54:00 Mar 07 2025,93,61,0,0,0
05:54:04 Mar 07 2025,95,56,0,0,0
05:54:08 Mar 07 2025,94,57,0,0,0
05:54:12 Mar 07 2025,93,59,0,0,0
05:54:16 Mar 07 2025,92,60,0,0,0
05:54:20 Mar 07 2025,90,66,1,0,0
05:54:24 Mar 07 2025,92,70,0,0,0
05:54:28 Mar 07 2025,94,65,0,0,0
05:54:32 Mar 07 2025,94,57,0,0,0
05:54:36 Mar 07 2025,94,57,0,0,0
05:54:40 Mar 07 2025,94,57,0,0,0
05:54:44 Mar 07 2025,93,57,0,0,0
05:54:48 Mar 07 2025,92,56,0,0,0
05:54:52 Mar 07 2025,91,57,0,0,0
05:54:56 Mar 07 2025,91,60,0,0,0
05:55:00 Mar 07 2025,90,60,0,0,0
05:55:04 Mar 07 2025,89,61,0,0,0
05:55:08 Mar 07 2025,89,62,0,0,0
05:55:12 Mar 07 2025,90,62,0,0,0
05:55:16 Mar 07 2025,92,63,0,0,0
05:55:20 Mar 07 2025,94,64,0,0,0
05:55:24 Mar 07 2025,95,61,0,0,0
05:55:28 Mar 07 2025,95,59,0,0,0
05:55:32 Mar 07 2025,94,59,0,0,0
05:55:36 Mar 07 2025,95,60,0,0,0
05:55:40 Mar 07 2025,95,59,0,0,0
05:55:44 Mar 07 2025,93,58,0,0,0
05:55:48 Mar 07 2025,92,59,0,0,0
05:55:52 Mar 07 2025,92,59,0,0,0
05:55:56 Mar 07 2025,92,59,0,0,0
05:56:00 Mar 07 2025,93,58,0,0,0
05:56:04 Mar 07 2025,96,58,0,0,0
05:56:08 Mar 07 2025,97,57,0,0,0
05:56:12 Mar 07 2025,96,57,0,0,0
05:56:16 Mar 07 2025,95,57,0,0,0
05:56:20 Mar 07 2025,94,58,0,0,0
05:56:24 Mar 07 2025,93,57,0,0,0
05:56:28 Mar 07 2025,94,57,0,0,0
05:56:32 Mar 07 2025,95,58,0,0,0
05:56:36 Mar 07 2025,94,59,1,0,0
05:56:40 Mar 07 2025,93,61,0,0,0
05:56:44 Mar 07 2025,92,62,0,0,0
05:56:48 Mar 07 2025,94,63,0,0,0
05:56:52 Mar 07 2025,96,64,0,0,0
05:56:56 Mar 07 2025,95,62,0,0,0
05:57:00 Mar 07 2025,94,61,0,0,0
05:57:04 Mar 07 2025,94,62,0,0,0
05:57:08 Mar 07 2025,93,62,0,0,0
05:57:12 Mar 07 2025,93,63,0,0,0
05:57:16 Mar 07 2025,94,63,0,0,0
05:57:20 Mar 07 2025,94,63,0,0,0
05:57:24 Mar 07 2025,94,62,1,0,0
05:57:28 Mar 07 2025,92,63,0,0,0
05:57:32 Mar 07 2025,91,65,0,0,0
05:57:36 Mar 07 2025,92,65,0,0,0
05:57:40 Mar 07 2025,95,65,0,0,0
05:57:44 Mar 07 2025,96,63,0,0,0
05:57:48 Mar 07 2025,95,62,0,0,0
05:57:52 Mar 07 2025,94,62,0,0,0
05:57:56 Mar 07 2025,93,62,0,0,0
05:58:00 Mar 07 2025,93,61,0,0,0
05:58:04 Mar 07 2025,95,60,0,0,0
05:58:08 Mar 07 2025,95,59,1,0,0
05:58:12 Mar 07 2025,94,58,0,0,0
05:58:16 Mar 07 2025,93,60,0,0,0
05:58:20 Mar 07 2025,92,63,0,0,0
05:58:24 Mar 07 2025,92,63,0,0,0
05:58:28 Mar 07 2025,93,62,0,0,0
05:58:32 Mar 07 2025,94,62,0,0,0
05:58:36 Mar 07 2025,95,61,0,0,0
05:58:40 Mar 07 2025,95,61,0,0,0
05:58:44 Mar 07 2025,93,63,0,0,0
05:58:48 Mar 07 2025,92,63,0,0,0
05:58:52 Mar 07 2025,93,62,0,0,0
05:58:56 Mar 07 2025,95,62,0,0,0
05:59:00 Mar 07 2025,95,62,0,0,0
05:59:04 Mar 07 2025,95,62,0,0,0
05:59:08 Mar 07 2025,96,64,0,0,0
05:59:12 Mar 07 2025,97,63,0,0,0
05:59:16 Mar 07 2025,96,62,0,0,0
05:59:20 Mar 07 2025,96,63,1,0,0
05:59:24 Mar 07 2025,97,60,0,0,0
05:59:28 Mar 07 2025,97,59,0,0,0
05:59:32 Mar 07 2025,97,59,0,0,0
05:59:36 Mar 07 2025,96,58,0,0,0
05:59:40 Mar 07 2025,95,58,0,0,0
05:59:44 Mar 07 2025,95,58,0,0,0
05:59:48 Mar 07 2025,96,63,0,0,0
05:59:52 Mar 07 2025,96,63,0,0,0
05:59:56 Mar 07 2025,97,63,1,0,0
06:00:00 Mar 07 2025,96,57,0,0,0
06:00:04 Mar 07 2025,97,54,0,0,0
06:00:08 Mar 07 2025,96,55,0,0,0
06:00:12 Mar 07 2025,96,59,0,0,0
06:00:16 Mar 07 2025,95,59,0,0,0
06:00:20 Mar 07 2025,95,60,0,0,0
06:00:24 Mar 07 2025,95,62,0,0,0
06:00:28 Mar 07 2025,96,63,1,0,0
06:00:32 Mar 07 2025,96,62,0,0,0
06:00:36 Mar 07 2025,95,61,0,0,0
06:00:40 Mar 07 2025,94,61,0,0,0
06:00:44 Mar 07 2025,93,63,0,0,0
06:00:48 Mar 07 2025,93,66,0,0,0
06:00:52 Mar 07 2025,93,67,0,0,0
06:00:56 Mar 07 2025,93,67,0,0,0
06:01:00 Mar 07 2025,94,68,0,0,0
06:01:04 Mar 07 2025,94,68,0,0,0
06:01:08 Mar 07 2025,95,68,0,0,0
06:01:12 Mar 07 2025,96,67,0,0,0
06:01:16 Mar 07 2025,96,68,0,0,0
06:01:20 Mar 07 2025,95,69,0,0,0
06:01:24 Mar 07 2025,95,67,0,0,0
06:01:28 Mar 07 2025,94,66,0,0,0
06:01:32 Mar 07 2025,95,65,0,0,0
06:01:36 Mar 07 2025,95,63,0,0,0
06:01:40 Mar 07 2025,95,67,0,0,0
06:01:44 Mar 07 2025,95,67,0,0,0
06:01:48 Mar 07 2025,95,64,0,0,0
06:01:52 Mar 07 2025,96,66,0,0,0
06:01:56 Mar 07 2025,96,67,0,0,0
06:02:00 Mar 07 2025,96,66,0,0,0
06:02:04 Mar 07 2025,96,64,0,0,0
06:02:08 Mar 07 2025,95,62,0,0,0
06:02:12 Mar 07 2025,94,62,0,0,0
06:02:16 Mar 07 2025,95,65,0,0,0
06:02:20 Mar 07 2025,95,65,0,0,0
06:02:24 Mar 07 2025,95,65,0,0,0
06:02:28 Mar 07 2025,95,67,0,0,0
06:02:32 Mar 07 2025,96,66,0,0,0
06:02:36 Mar 07 2025,95,64,0,0,0
06:02:40 Mar 07 2025,94,64,0,0,0
06:02:44 Mar 07 2025,93,65,0,0,0
06:02:48 Mar 07 2025,94,65,1,0,0
06:02:52 Mar 07 2025,94,65,0,0,0
06:02:56 Mar 07 2025,96,64,0,0,0
06:03:00 Mar 07 2025,96,64,3,0,0
06:03:04 Mar 07 2025,96,64,5,0,0
06:03:08 Mar 07 2025,96,64,49,0,0
06:03:12 Mar 07 2025,96,64,0,0,0
06:03:16 Mar 07 2025,98,68,0,0,0
06:03:20 Mar 07 2025,98,71,0,0,0
06:03:24 Mar 07 2025,98,67,0,0,0
06:03:28 Mar 07 2025,97,66,0,0,0
06:03:32 Mar 07 2025,96,65,0,0,0
06:03:36 Mar 07 2025,97,68,0,0,0
06:03:40 Mar 07 2025,97,67,0,0,0
06:03:44 Mar 07 2025,96,66,0,0,0
06:03:48 Mar 07 2025,96,65,0,0,0
06:03:52 Mar 07 2025,96,67,0,0,0
06:03:56 Mar 07 2025,96,68,0,0,0
06:04:00 Mar 07 2025,96,68,0,0,0
06:04:04 Mar 07 2025,96,66,0,0,0
06:04:08 Mar 07 2025,96,66,0,0,0
06:04:12 Mar 07 2025,96,68,1,0,0
06:04:16 Mar 07 2025,96,69,0,0,0
06:04:20 Mar 07 2025,95,71,0,0,0
06:04:24 Mar 07 2025,95,69,0,0,0
06:04:28 Mar 07 2025,94,64,0,0,0
06:04:32 Mar 07 2025,95,59,0,0,0
06:04:36 Mar 07 2025,95,58,0,0,0
06:04:40 Mar 07 2025,95,59,0,0,0
06:04:44 Mar 07 2025,94,60,0,0,0
06:04:48 Mar 07 2025,94,62,0,0,0
06:04:52 Mar 07 2025,94,63,0,0,0
06:04:56 Mar 07 2025,94,63,0,0,0
06:05:00 Mar 07 2025,95,65,0,0,0
06:05:04 Mar 07 2025,95,66,0,0,0
06:05:08 Mar 07 2025,95,64,0,0,0
06:05:12 Mar 07 2025,95,60,0,0,0
06:05:16 Mar 07 2025,95,60,0,0,0
06:05:20 Mar 07 2025,96,59,0,0,0
06:05:24 Mar 07 2025,97,63,0,0,0
06:05:28 Mar 07 2025,97,63,0,0,0
06:05:32 Mar 07 2025,96,64,0,0,0
06:05:36 Mar 07 2025,96,68,0,0,0
06:05:40 Mar 07 2025,93,62,0,0,0
06:05:44 Mar 07 2025,93,63,0,0,0
06:05:48 Mar 07 2025,93,65,0,0,0
06:05:52 Mar 07 2025,93,66,0,0,0
06:05:56 Mar 07 2025,92,66,0,0,0
06:06:00 Mar 07 2025,92,66,0,0,0
06:06:04 Mar 07 2025,92,66,0,0,0
06:06:08 Mar 07 2025,92,66,0,0,0
06:06:12 Mar 07 2025,93,69,0,0,0
06:06:16 Mar 07 2025,93,68,0,0,0
06:06:20 Mar 07 2025,93,69,0,0,0
06:06:24 Mar 07 2025,95,64,0,0,0
06:06:28 Mar 07 2025,95,64,0,0,0
06:06:32 Mar 07 2025,95,64,8,0,0
06:06:36 Mar 07 2025,95,64,3,0,0
06:06:40 Mar 07 2025,95,64,15,0,0
06:06:44 Mar 07 2025,96,66,0,0,0
06:06:48 Mar 07 2025,97,70,0,0,0
06:06:52 Mar 07 2025,97,74,0,0,0
06:06:56 Mar 07 2025,97,68,0,0,0
06:07:00 Mar 07 2025,97,68,0,0,0
06:07:04 Mar 07 2025,97,67,0,0,0
06:07:08 Mar 07 2025,96,67,0,0,0
06:07:12 Mar 07 2025,95,65,0,0,0
06:07:16 Mar 07 2025,95,65,0,0,0
06:07:20 Mar 07 2025,95,62,0,0,0
06:07:24 Mar 07 2025,95,64,0,0,0
06:07:28 Mar 07 2025,95,66,1,0,0
06:07:32 Mar 07 2025,95,67,0,0,0
06:07:36 Mar 07 2025,95,66,0,0,0
06:07:40 Mar 07 2025,95,66,0,0,0
06:07:44 Mar 07 2025,95,66,0,0,0
06:07:48 Mar 07 2025,95,67,0,0,0
